,MEDIO_PREDOMINANTE,LATITUD_ORIGEN,LATITUD_DESTINO,LONGITUD_ORIGEN,LONGITUD_DESTINO,DIFERENCIA_HORAS,tiempo_recorrido,distancia_km,velocidad km/h
192,TPC-SITP,4.6204663516162,4.6431888559029,-74.150041390955,-74.135691775503,00:11:00,0.18333333333333332,2.988845872818337,16.302795669918204
193,TAXI,4.6082516795166,4.6230316087811,-74.161395995282,-74.198788829226,00:32:00,0.5333333333333333,4.463370275556359,8.368819266668174
194,TAXI,4.6230316087811,4.6230316087811,-74.198788829226,-74.198788829226,00:40:32,0.6755555555555555,0.0,0.0
195,ESPECIAL,4.6230316087811,4.6167378948139,-74.198788829226,-74.17814577004,01:01:00,1.0166666666666666,2.3952667981106357,2.35600012928915
196,ESPECIAL,4.6167378948139,4.6230316087811,-74.17814577004,-74.198788829226,01:01:00,1.0166666666666666,2.3952667981106357,2.35600012928915
197,PEATON,4.6230316087811,4.6200572047773,-74.198788829226,-74.192979374363,00:13:00,0.21666666666666667,0.7246705925172583,3.3446335039258073
198,PEATON,4.6200572047773,4.6230316087811,-74.192979374363,-74.198788829226,00:09:00,0.15,0.7246705925172583,4.831137283448389
199,TPC-SITP,4.6229819701487,4.6247236274423,-74.198953999327,-74.146780280432,01:00:00,1.0,5.792302253433119,5.792302253433119
200,TPC-SITP,4.6247236274423,4.6229819701487,-74.146780280432,-74.198953999327,01:09:00,1.15,5.792302253433119,5.036784568202712
201,"BICICLETA, BICICLETA CON MOTOR",4.623628993621,4.6276362713458,-74.198987189304,-74.107745056787,00:44:00,0.7333333333333333,10.133781127599569,13.818792446726686
202,"BICICLETA, BICICLETA CON MOTOR",4.6276362713458,4.623628993621,-74.107745056787,-74.198987189304,01:01:00,1.0166666666666666,10.133781127599569,9.967653568130725
203,PEATON,4.623364733195,4.6316303922,-74.199494948402,-74.1757265902,01:38:00,1.6333333333333333,2.7931666015248364,1.7101020009335735
204,PEATON,4.6316303922,4.623364733195,-74.1757265902,-74.199494948402,01:38:00,1.6333333333333333,2.7931666015248364,1.7101020009335735
205,PEATON,4.62452677138,4.69755899031,-74.1981563924,-74.1102739101,00:46:00,0.7666666666666667,12.695336433352548,16.55913447828593
206,PEATON,4.69755899031,4.623658534897,-74.1102739101,-74.199216251677,03:34:00,3.5666666666666664,12.847553228836919,3.6021177277112857
207,"BICICLETA, BICICLETA CON MOTOR",4.623658534897,4.6275615986934,-74.199216251677,-74.201450713352,00:11:00,0.18333333333333332,0.5002483607113027,2.7286274220616513
208,"BICICLETA, BICICLETA CON MOTOR",4.6275615986934,4.623658534897,-74.201450713352,-74.199216251677,00:55:00,0.9166666666666666,0.5002483607113027,0.5457254844123303
209,"BICICLETA, BICICLETA CON MOTOR",4.623658534897,4.6254992158224,-74.199216251677,-74.200761157686,00:11:00,0.18333333333333332,0.267151471085817,1.4571898422862746
210,"BICICLETA, BICICLETA CON MOTOR",4.6254992158224,4.623658534897,-74.200761157686,-74.199216251677,01:01:00,1.0166666666666666,0.267151471085817,0.26277193877293475
211,TPC-SITP,4.7320484492847,4.70972201578,-74.102321525626,-74.0409449332,01:26:00,1.4333333333333333,7.248642507605955,5.057192447166945
212,TPC-SITP,4.70972201578,4.7318511764567,-74.0409449332,-74.102702520507,01:00:00,1.0,7.280904588149197,7.280904588149197
213,PEATON,4.7293467642286,4.7262815793252,-74.099474434437,-74.096815472361,00:22:00,0.36666666666666664,0.45104933516832074,1.2301345504590566
214,PEATON,4.7262815793252,4.7318511764567,-74.096815472361,-74.102702520507,01:35:18,1.5883333333333334,0.9005350869367172,0.5669685751962543
215,PEATON,4.7293467642286,4.7262815793252,-74.099474434437,-74.096815472361,00:21:00,0.35,0.45104933516832074,1.2887123861952021
216,PEATON,4.7262815793252,4.7318511764567,-74.096815472361,-74.102702520507,00:24:00,0.4,0.9005350869367172,2.251337717341793
217,ALIMENTADOR,4.7314839847,4.74687505755,-74.101903962,-74.0892071116,01:15:00,1.25,2.218013124577183,1.7744104996617462
218,ALIMENTADOR,4.74687505755,4.7316921640068,-74.0892071116,-74.098679563065,00:39:10,0.6527777777777778,1.990210325734799,3.048832839423522
219,TPC-SITP,4.7316921640068,4.7123188354521,-74.098679563065,-74.11279395819,03:00:00,3.0,2.6651508836678564,0.8883836278892855
220,TPC-SITP,4.7123188354521,4.7316921640068,-74.11279395819,-74.098679563065,00:28:29,0.4747222222222222,2.6651508836678564,5.61412708086851
221,TPC-SITP,4.7314839847,4.73267189124,-74.101903962,-74.0425421656,00:45:00,0.75,6.586935972694557,8.782581296926077
222,TPC-SITP,4.73267189124,4.7316921640068,-74.0425421656,-74.098679563065,00:22:00,0.36666666666666664,6.228847003348649,16.987764554587226
223,Transmilenio,4.7314839847,4.63583821538,-74.101903962,-74.06524738,01:00:00,1.0,11.397553103860334,11.397553103860334
224,Transmilenio,4.63583821538,4.7316921640068,-74.06524738,-74.098679563065,01:00:00,1.0,11.296741919915183,11.296741919915183
225,PEATON,4.7316905278034,4.7288384604381,-74.099024070577,-74.0988402636,00:07:00,0.11666666666666667,0.318145262051648,2.7269593890141257
226,PEATON,4.7288384604381,4.7316905278034,-74.0988402636,-74.099024070577,00:17:00,0.2833333333333333,0.318145262051648,1.1228656307705225
227,TPC-SITP,4.7316905278034,4.6826166414432,-74.099024070577,-74.066258818166,00:57:00,0.95,6.561797257475221,6.907155007868654
228,Transmilenio,4.6826166414432,4.7316905278034,-74.066258818166,-74.099024070577,00:43:00,0.7166666666666667,6.561797257475221,9.155996173221238
229,PEATON,4.7316107280554,4.7416164662393,-74.09905675527,-74.098313488097,00:19:00,0.31666666666666665,1.116883092744697,3.526999240246412
230,PEATON,4.7416164662393,4.7316107280554,-74.098313488097,-74.09905675527,00:31:00,0.5166666666666667,1.116883092744697,2.1617092117639296
231,ESPECIAL,4.7314839847,4.62742464149,-74.101903962,-74.0788201,01:39:00,1.65,11.863594192644198,7.19005708645103
232,ESPECIAL,4.62742464149,4.7316107280554,-74.0788201,-74.09905675527,01:50:00,1.8333333333333335,11.81328255388788,6.443608665757025
233,MOTO,4.7333804532929,4.6209988686347,-74.097888283522,-74.166047039714,01:01:00,1.0166666666666666,14.61824114723586,14.378597849740192
234,MOTO,4.6209988686347,4.7333804532929,-74.166047039714,-74.097888283522,00:32:54,0.5483333333333333,14.61824114723586,26.659406347542603
235,"BICICLETA, BICICLETA CON MOTOR",4.7355559023601,4.6794469615198,-74.101914031439,-74.094546646496,01:00:00,1.0,6.299280760482247,6.299280760482247
236,"BICICLETA, BICICLETA CON MOTOR",4.6794469615198,4.7355559023601,-74.094546646496,-74.101914031439,00:58:00,0.9666666666666667,6.299280760482247,6.516497338429911
237,PEATON,4.7355559023601,4.7393012764658,-74.101914031439,-74.10876977878,00:58:00,0.9666666666666667,0.8673542533050038,0.8972630206603488
238,PEATON,4.7393012764658,4.7355559023601,-74.10876977878,-74.101914031439,00:27:00,0.45,0.8673542533050038,1.9274538962333418
239,Transmilenio,4.7355559023601,4.6091429925311,-74.101914031439,-74.065925859011,00:50:00,0.8333333333333334,14.627745954253518,17.553295145104222
240,Transmilenio,4.6091429925311,4.7355559023601,-74.065925859011,-74.101914031439,01:44:00,1.7333333333333334,14.627745954253518,8.439084204377028
241,PEATON,4.7355559023601,4.7308764585445,-74.101914031439,-74.104653026315,00:24:00,0.4,0.6030627944535433,1.507656986133858
242,PEATON,4.7308764585445,4.7355559023601,-74.104653026315,-74.101914031439,00:24:00,0.4,0.6030627944535433,1.507656986133858
243,PEATON,4.7355559023601,4.5890666655441,-74.101914031439,-74.080452356569,03:18:00,3.3,16.48006449558459,4.993958938055936
244,TPC-SITP,4.5890666655441,4.7355559023601,-74.080452356569,-74.101914031439,01:00:00,1.0,16.48006449558459,16.48006449558459
245,"BICICLETA, BICICLETA CON MOTOR",4.6016941568983,4.6237645479106,-74.178932761836,-74.148348024824,01:53:00,1.8833333333333333,4.18964037014051,2.2245878071542533
246,"BICICLETA, BICICLETA CON MOTOR",4.6237645479106,4.6016941568983,-74.148348024824,-74.178932761836,00:20:15,0.33749999999999997,4.18964037014051,12.413749244860771
247,"BICICLETA, BICICLETA CON MOTOR",4.6016941568983,4.6232086615775,-74.178932761836,-74.147730119707,01:53:00,1.8833333333333333,4.209858821262279,2.2353232679268737
248,"BICICLETA, BICICLETA CON MOTOR",4.6232086615775,4.6016941568983,-74.147730119707,-74.178932761836,00:20:15,0.33749999999999997,4.209858821262279,12.47365576670305
249,Transmilenio,4.6016941568983,4.71432633571,-74.178932761836,-74.1094860711,01:00:00,1.0,14.716540827755729,14.716540827755729
250,ALIMENTADOR,4.71432633571,4.6016941568983,-74.1094860711,-74.178932761836,00:51:00,0.85,14.716540827755729,17.313577444418506
251,Transmilenio,4.6016941568983,4.71432633571,-74.178932761836,-74.1094860711,01:00:00,1.0,14.716540827755729,14.716540827755729
252,ALIMENTADOR,4.71432633571,4.6016941568983,-74.1094860711,-74.178932761836,00:51:00,0.85,14.716540827755729,17.313577444418506
253,Transmilenio,4.6016941568983,4.71432633571,-74.178932761836,-74.1094860711,01:00:00,1.0,14.716540827755729,14.716540827755729
254,ALIMENTADOR,4.71432633571,4.6016941568983,-74.1094860711,-74.178932761836,00:51:00,0.85,14.716540827755729,17.313577444418506
255,TAXI,4.6016941568983,4.60460538065,-74.178932761836,-74.0770809876,00:30:00,0.5,11.306176006656578,22.612352013313156
256,Transmilenio,4.60460538065,4.6016941568983,-74.0770809876,-74.178932761836,01:34:00,1.5666666666666667,11.306176006656578,7.216708089355262
257,AUTO,4.6215224753646,4.6270240226853,-74.14178619942,-74.142654423726,01:42:00,1.7,0.6199607671008471,0.3646828041769689
258,AUTO,4.6270240226853,4.6215224753646,-74.142654423726,-74.14178619942,01:50:00,1.8333333333333335,0.6199607671008471,0.33816041841864386
259,TAXI,4.6215224753646,4.5953139591314,-74.14178619942,-74.14738502363,00:15:00,0.25,2.982931583561786,11.931726334247143
260,TAXI,4.5953139591314,4.6215224753646,-74.14738502363,-74.14178619942,00:45:00,0.75,2.982931583561786,3.9772421114157144
261,"BICICLETA, BICICLETA CON MOTOR",4.6251011945999,4.6237353252027,-74.146753131312,-74.147956103705,00:10:00,0.16666666666666666,0.20232431162543332,1.2139458697526
262,"BICICLETA, BICICLETA CON MOTOR",4.6237353252027,4.6251011945999,-74.147956103705,-74.146753131312,00:40:00,0.6666666666666666,0.20232431162543332,0.30348646743815
263,"BICICLETA, BICICLETA CON MOTOR",4.6251011945999,4.6232086615775,-74.146753131312,-74.147730119707,00:10:00,0.16666666666666666,0.2369300141534509,1.4215800849207056
264,"BICICLETA, BICICLETA CON MOTOR",4.6232086615775,4.6251011945999,-74.147730119707,-74.146753131312,00:40:00,0.6666666666666666,0.2369300141534509,0.3553950212301764
265,Transmilenio,4.6279828354,4.71432633571,-74.1534805858,-74.1094860711,01:00:00,1.0,10.780132749863462,10.780132749863462
266,ALIMENTADOR,4.71432633571,4.6251011945999,-74.1094860711,-74.146753131312,00:51:00,0.85,10.758772644809977,12.657379582129385
267,Transmilenio,4.6251011945999,4.71432633571,-74.146753131312,-74.1094860711,01:00:00,1.0,10.758772644809977,10.758772644809977
268,ALIMENTADOR,4.71432633571,4.6251011945999,-74.1094860711,-74.146753131312,00:51:00,0.85,10.758772644809977,12.657379582129385
269,Transmilenio,4.6251011945999,4.71432633571,-74.146753131312,-74.1094860711,01:00:00,1.0,10.758772644809977,10.758772644809977
270,ALIMENTADOR,4.71432633571,4.6251011945999,-74.1094860711,-74.146753131312,00:51:00,0.85,10.758772644809977,12.657379582129385
271,TAXI,4.6253145086839,4.60460538065,-74.146359538353,-74.0770809876,00:30:00,0.5,8.025299975601692,16.050599951203385
272,Transmilenio,4.60460538065,4.6251011945999,-74.0770809876,-74.146753131312,00:30:00,0.5,8.060389015408408,16.120778030816815
273,AUTO,4.6215224753646,4.6308117460899,-74.14178619942,-74.143287952278,03:46:00,3.7666666666666666,1.0474174089128965,0.27807541829545923
274,AUTO,4.6308117460899,4.6215224753646,-74.143287952278,-74.14178619942,03:46:00,3.7666666666666666,1.0474174089128965,0.27807541829545923
275,TAXI,4.6215224753646,4.5953139591314,-74.14178619942,-74.14738502363,00:15:00,0.25,2.982931583561786,11.931726334247143
276,TAXI,4.5953139591314,4.6215224753646,-74.14738502363,-74.14178619942,00:45:00,0.75,2.982931583561786,3.9772421114157144
277,AUTO,4.7304938034794,4.6282552621834405,-74.100424482837,-74.15970801868428,00:18:00,0.3,13.145083646533173,43.81694548844391
278,AUTO,4.6282552621834405,4.7301546230091,-74.15970801868428,-74.099226900079,01:00:00,1.0,13.17955860213785,13.17955860213785
279,Transmilenio,4.7304938034794,4.6331460227593,-74.100424482837,-74.06619562582,01:00:00,1.0,11.482877131127564,11.482877131127564
280,Transmilenio,4.6331460227593,4.7301546230091,-74.06619562582,-74.099226900079,01:00:00,1.0,11.403860787400056,11.403860787400056
281,Transmilenio,4.7303059139191,4.6267356225541,-74.099592457543,-74.06732738292,01:00:00,1.0,12.072363294615121,12.072363294615121
282,Transmilenio,4.6267356225541,4.7301546230091,-74.06732738292,-74.099226900079,01:01:00,1.0166666666666666,12.044299939953493,11.846852399954257
283,Transmilenio,4.7316125135595,4.6296125736073,-74.098712609929,-74.080684174321,01:01:00,1.0166666666666666,11.529429471324137,11.340422430810628
284,Transmilenio,4.6296125736073,4.7317304276774,-74.080684174321,-74.09900772823,01:06:38,1.1105555555555557,11.548075959448997,10.398467597302748
285,TPC-SITP,4.7314839847,4.7118056688024,-74.101903962,-74.113718581839,03:00:00,3.0,2.5527791846628958,0.8509263948876319
286,TPC-SITP,4.7118056688024,4.7317304276774,-74.113718581839,-74.09900772823,00:28:29,0.4747222222222222,2.7537579012044873,5.8007773226074635
287,Transmilenio,4.7314839847,4.67042688008,-74.101903962,-74.052410117,01:00:00,1.0,8.737816055144828,8.737816055144828
288,Transmilenio,4.67042688008,4.7317304276774,-74.052410117,-74.09900772823,03:00:00,3.0,8.56139675816276,2.8537989193875863
289,AUTO,4.731364698377,4.71221172463,-74.099160997998,-74.0504494024,01:01:00,1.0166666666666666,5.809538154991865,5.714299824582163
290,AUTO,4.71221172463,4.7317304276774,-74.0504494024,-74.09900772823,01:05:01,1.083611111111111,5.80882845977196,5.360620983127162
291,TPC-SITP,4.7316240280134,4.7316921640068,-74.099051307821,-74.098679563065,03:00:00,3.0,0.04193313695902085,0.013977712319673617
292,TPC-SITP,4.7316921640068,4.7316240280134,-74.098679563065,-74.099051307821,00:28:29,0.4747222222222222,0.04193313695902085,0.08833194444264193
293,MOTO,4.7110823884117,4.7335737,-74.072909308223,-74.2643772,01:00:00,1.0,21.388826787807684,21.388826787807684
294,TPC-SITP,4.7335737,4.7316240280134,-74.2643772,-74.099051307821,01:05:00,1.0833333333333333,18.342554705430743,16.931588958859148
295,MOTO,4.627914396309,4.6283720261,-74.113627755636,-74.1129519561,00:52:00,0.8666666666666667,0.09065250367692791,0.10459904270414759
296,MOTO,4.6283720261,4.7316240280134,-74.1129519561,-74.099051307821,01:00:00,1.0,11.59698265349523,11.59698265349523
297,TPC-SITP,4.7316788889323,4.7040907589147,-74.098685070876,-74.042830726976,01:26:00,1.4333333333333333,6.91590418935656,4.825049434434809
298,TPC-SITP,4.7040907589147,4.7317969274675,-74.042830726976,-74.098980490986,01:00:00,1.0,6.951105183803649,6.951105183803649
299,Transmilenio,4.7317969274675,4.600733093404,-74.098980490986,-74.070316192769,01:45:00,1.75,14.932578261994996,8.532901863997141
300,Transmilenio,4.600733093404,4.7317969274675,-74.070316192769,-74.098980490986,00:55:20,0.9222222222222222,14.932578261994996,16.19195233228373
301,PEATON,4.7317969274675,4.7113618606978,-74.098980490986,-74.078891428479,00:50:00,0.8333333333333334,3.184652020992154,3.8215824251905848
302,TPC-SITP,4.7113618606978,4.6564347560598,-74.078891428479,-74.048138556389,00:45:00,0.75,7.002013257968782,9.336017677291709
303,PEATON,4.7317969274675,4.7399826905334,-74.098980490986,-74.095683170859,00:12:00,0.2,0.9819181751641892,4.909590875820946
304,PEATON,4.7399826905334,4.7317969274675,-74.095683170859,-74.098980490986,00:33:20,0.5555555555555556,0.9819181751641892,1.7674527152955406
305,TPC-SITP,4.6823478380791,4.6371381658883,-74.098123036683,-74.118644105759,01:00:00,1.0,5.523797960201494,5.523797960201494
306,TPC-SITP,4.6371381658883,4.7312193653377,-74.118644105759,-74.099223227422,00:52:00,0.8666666666666667,10.692438664995228,12.337429228840648
307,PEATON,4.6802398652038,4.6796196489,-74.064662413482,-74.0650588627,00:52:00,0.8666666666666667,0.08186300445693377,0.09445731283492358
308,PEATON,4.6796196489,4.7312193653377,-74.0650588627,-74.099223227422,01:23:00,1.3833333333333333,6.881930377023711,4.974889429173767
309,Transmilenio,4.7312193653377,4.6701543477483,-74.099223227422,-74.055247712583,01:00:00,1.0,8.367352901978224,8.367352901978224
310,Transmilenio,4.6701543477483,4.7312193653377,-74.055247712583,-74.099223227422,03:00:00,3.0,8.367352901978224,2.7891176339927415
311,PEATON,4.7312193653377,4.7405697773053,-74.099223227422,-74.095378789106,00:36:00,0.6,1.1248746045470492,1.8747910075784155
312,PEATON,4.7405697773053,4.7312193653377,-74.095378789106,-74.099223227422,00:47:00,0.7833333333333333,1.1248746045470492,1.4360101334643183
313,PEATON,4.7444013768594,4.7464878823439,-74.107994532172,-74.113312300574,00:56:00,0.9333333333333333,0.6340200183985902,0.6793071625699181
314,PEATON,4.7464878823439,4.7444013768594,-74.113312300574,-74.107994532172,00:19:00,0.31666666666666665,0.6340200183985902,2.002168479153443
315,PEATON,4.7444013768594,4.7444013768594,-74.107994532172,-74.107994532172,00:53:00,0.8833333333333333,0.0,0.0
316,Transmilenio,4.7444013768594,4.6016571266366,-74.107994532172,-74.088316036398,02:30:00,2.5,16.039530092650757,6.415812037060303
317,Transmilenio,4.6016571266366,4.7444013768594,-74.088316036398,-74.107994532172,01:48:00,1.8,16.039530092650757,8.910850051472643
318,PEATON,4.7444013768594,4.747003571119,-74.107994532172,-74.107715550201,00:11:00,0.18333333333333332,0.29132398677608196,1.589039927869538
319,PEATON,4.747003571119,4.7444013768594,-74.107715550201,-74.107994532172,01:03:18,1.055,0.29132398677608196,0.2761364803564758
320,PEATON,4.7458695842977,4.74237870409,-74.110373330513,-74.1173487876,00:56:00,0.9333333333333333,0.865938071523987,0.9277907909185575
321,PEATON,4.74237870409,4.7470373402453,-74.1173487876,-74.112885435057,00:19:00,0.31666666666666665,0.7170237684655809,2.2642855846281504
322,PEATON,4.7470373402453,4.7458695842977,-74.112885435057,-74.110373330513,00:53:00,0.8833333333333333,0.3075145931238978,0.34812972806479
323,Transmilenio,4.7458695842977,4.6020686977594,-74.110373330513,-74.081056903285,02:54:00,2.9,16.33497168191945,5.632748855834293
324,Transmilenio,4.6020686977594,4.7458695842977,-74.081056903285,-74.110373330513,03:00:00,3.0,16.33497168191945,5.444990560639816
325,TAXI,4.7448384796154,4.7543229128266,-74.110918576358,-74.092069714816,00:05:00,0.08333333333333333,2.342473619803794,28.10968343764553
326,TAXI,4.7543229128266,4.7448384796154,-74.092069714816,-74.110918576358,00:05:00,0.08333333333333333,2.342473619803794,28.10968343764553
327,TPC-SITP,4.7448384796154,4.75319709271,-74.110918576358,-74.0446776434,01:00:00,1.0,7.407275106708127,7.407275106708127
328,TPC-SITP,4.75319709271,4.7448384796154,-74.0446776434,-74.110918576358,00:44:00,0.7333333333333333,7.407275106708127,10.100829690965629
329,TPC-SITP,4.5937203267012,4.57841016812,-74.10406029351,-74.2125784864,01:43:00,1.7166666666666668,12.161542675452715,7.084393791525853
330,TPC-SITP,4.57841016812,4.5937203267012,-74.2125784864,-74.10406029351,01:43:00,1.7166666666666668,12.161542675452715,7.084393791525853
331,TPC-SITP,4.5937203267012,4.7165005585382,-74.10406029351,-74.052592519534,01:00:00,1.0,14.8128196036252,14.8128196036252
332,TPC-SITP,4.7165005585382,4.5937203267012,-74.052592519534,-74.10406029351,01:15:00,1.25,14.8128196036252,11.85025568290016
333,Transmilenio,4.5937853135726,4.6494264380509,-74.103983492976,-74.062922430833,02:00:00,2.0,7.689116374126468,3.844558187063234
334,Transmilenio,4.6494264380509,4.5937203267012,-74.062922430833,-74.10406029351,01:55:00,1.9166666666666665,7.699993832070327,4.017388086297562
335,TPC-SITP,4.5937853135726,4.5957850254031,-74.103983492976,-74.107143806664,00:30:00,0.5,0.4153630103340838,0.8307260206681676
336,TPC-SITP,4.5957850254031,4.5813274676899,-74.107143806664,-74.102553023117,00:20:00,0.3333333333333333,1.6881040650237205,5.064312195071162
337,PEATON,4.5813274676899,4.5817620086491,-74.102553023117,-74.101984502456,00:21:00,0.35,0.07949650540845712,0.2271328725955918
